subNum,runNum,gender,hand,age,shape_diamondglass,cueloc,coninc,emo_HA_AN_NE,csi_125_500,exshuffle,resp,RT,hit,isi,iti,hit_notslow,slow,stimonset
NP2412,1,f,r,15,2,11,1,2,2,19,2,0.688319599954411,1,0.588811188811189,0.667132867132867,1,0,1283281.4651358
NP2412,1,f,r,15,2,7,2,3,1,14,2,0.956570599926636,1,0.504895104895105,0.823776223776224,1,0,1283284.939425
NP2412,1,f,r,15,1,5,2,2,1,9,1,0.676175899803638,1,0.562237762237762,0.781818181818182,1,0,1283288.5597455
NP2412,1,f,r,15,1,5,1,2,2,17,1,0.256326500093564,1,0.574825174825175,0.759440559440559,1,0,1283292.5105778
NP2412,1,f,r,15,2,1,1,3,1,9,2,0.602803700137883,1,0.404195804195804,0.602797202797203,1,0,1283296.0635656
NP2412,1,f,r,15,2,1,1,1,1,21,2,0.530132099986076,1,0.507692307692308,0.876923076923077,1,0,1283299.4631215
NP2412,1,f,r,15,2,6,2,2,2,13,2,1.42056389991194,1,0.577622377622378,0.843356643356643,1,0,1283303.5095136
NP2412,1,f,r,15,2,12,1,3,1,11,2,0.781665500020608,1,0.471328671328671,0.98041958041958,1,0,1283307.1483584
NP2412,1,f,r,15,2,3,1,3,2,6,2,0.498373599955812,1,0.432167832167832,0.655944055944056,1,0,1283311.299703
NP2412,1,f,r,15,1,6,1,2,2,3,1,0.497274599969387,1,0.41958041958042,0.986013986013986,1,0,1283315.127058
NP2412,1,f,r,15,1,12,2,3,1,1,1,0.660515099996701,1,0.531468531468531,0.913286713286713,1,0,1283318.9084024
NP2412,1,f,r,15,1,2,1,3,1,1,1,0.674868599977344,1,0.52027972027972,0.907692307692308,1,0,1283322.6298577
NP2412,1,f,r,15,1,1,2,3,1,8,1,0.563840400194749,1,0.446153846153846,0.916083916083916,1,0,1283326.3381098
NP2412,1,f,r,15,1,7,2,1,1,7,1,0.619092600187287,1,0.527272727272727,0.862937062937063,1,0,1283330.0538674
NP2412,1,f,r,15,2,10,1,1,1,1,2,0.658740699989721,1,0.486713286713287,0.983216783216783,1,0,1283333.715488
NP2412,1,f,r,15,2,3,1,1,1,21,2,0.746166000142694,1,0.53986013986014,0.765034965034965,1,0,1283337.4961545
NP2412,1,f,r,15,1,11,2,3,2,13,1,0.456330999964848,1,0.513286713286713,0.762237762237762,1,0,1283341.4311147
NP2412,1,f,r,15,1,11,1,2,1,3,1,0.467217500088736,1,0.558041958041958,1,1,0,1283344.9897407
NP2412,1,f,r,15,1,12,2,3,2,10,1,0.590521000092849,1,0.448951048951049,0.678321678321678,1,0,1283349.1582079
NP2412,1,f,r,15,2,7,2,2,2,24,2,0.425389899872243,1,0.537062937062937,0.924475524475525,1,0,1283353.0103408
NP2412,1,f,r,15,2,4,2,2,2,6,2,0.498946700012311,1,0.483916083916084,0.826573426573427,1,0,1283357.1035533
NP2412,1,f,r,15,2,1,2,2,1,8,2,0.604595599928871,1,0.535664335664336,0.806993006993007,1,0,1283360.7270477
NP2412,1,f,r,15,1,7,1,2,2,11,1,0.341674800030887,1,0.569230769230769,0.751048951048951,1,0,1283364.7071259
NP2412,1,f,r,15,1,1,2,1,2,23,1,0.526864100014791,1,0.572027972027972,0.910489510489511,1,0,1283368.6307349
NP2412,1,f,r,15,2,12,1,2,2,5,2,0.327018700074404,1,0.4,0.798601398601399,1,0,1283372.7142941
NP2412,1,f,r,15,2,8,1,1,2,16,2,1.11153090000153,1,0.551048951048951,0.664335664335664,1,0,1283376.6847585
NP2412,1,f,r,15,2,3,2,2,2,4,2,0.724530600011349,1,0.560839160839161,0.94965034965035,1,0,1283380.5229301
NP2412,1,f,r,15,1,3,2,3,1,19,1,0.58498049993068,1,0.415384615384615,0.952447552447552,1,0,1283384.2671161
NP2412,1,f,r,15,1,12,2,2,1,2,1,1.52005620021373,1,0.500699300699301,0.840559440559441,1,0,1283388.0189285
NP2412,1,f,r,15,1,6,1,1,2,17,1,0.506012900033966,1,0.538461538461538,0.636363636363636,1,0,1283392.0329957
NP2412,1,f,r,15,2,1,1,3,2,19,2,0.33592990017496,1,0.46013986013986,0.692307692307692,1,0,1283395.8419668
NP2412,1,f,r,15,1,7,1,3,2,19,1,0.398180000018328,1,0.490909090909091,0.661538461538462,1,0,1283399.7029812
NP2412,1,f,r,15,1,7,2,3,2,18,1,0.623451299965382,1,0.441958041958042,0.644755244755245,1,0,1283403.533412
NP2412,1,f,r,15,1,8,2,1,1,4,1,0.563630500109866,1,0.488111888111888,0.608391608391608,1,0,1283406.9750875
NP2412,1,f,r,15,1,4,1,1,1,21,1,0.725637999828905,1,0.541258741258741,0.941258741258741,1,0,1283410.3822312
NP2412,1,f,r,15,1,10,1,2,2,5,1,0.427177199861035,1,0.566433566433566,0.882517482517483,1,0,1283414.4940448
NP2412,1,f,r,15,2,7,2,1,2,20,2,0.328819399932399,1,0.408391608391608,0.776223776223776,1,0,1283418.5508319
NP2412,1,f,r,15,2,2,2,1,2,13,2,0.549237199826166,1,0.429370629370629,0.966433566433566,1,0,1283422.4961256
NP2412,1,f,r,15,1,7,2,2,1,17,1,0.539877599803731,1,0.420979020979021,0.871328671328671,1,0,1283426.2620592
NP2412,1,f,r,15,1,8,2,3,1,5,1,0.670807999791577,1,0.595804195804196,0.675524475524475,1,0,1283429.9296089
NP2412,1,f,r,15,1,3,1,2,1,16,1,0.558093399973586,1,0.555244755244755,0.793006993006993,1,0,1283433.4035405
NP2412,1,f,r,15,1,6,1,3,2,4,1,0.310443399939686,1,0.573426573426573,0.700699300699301,1,0,1283437.3664314
NP2412,1,f,r,15,2,5,1,1,2,3,1,0.278131900122389,0,0.457342657342657,0.994405594405595,0,0,1283441.2387557
NP2412,1,f,r,15,2,12,2,1,1,8,2,0.650889200158417,1,0.425174825174825,0.988811188811189,1,0,1283445.0325836
NP2412,1,f,r,15,1,4,1,2,2,15,1,0.58725729980506,1,0.511888111888112,0.753846153846154,1,0,1283449.193506
NP2412,1,f,r,15,1,4,2,1,1,18,1,0.607341900002211,1,0.510489510489511,0.6,1,0,1283452.7429222
NP2412,1,f,r,15,2,4,1,1,2,18,2,0.600613199872896,1,0.584615384615385,0.653146853146853,1,0,1283456.5132184
NP2412,1,f,r,15,1,5,2,1,1,18,1,0.576242299983278,1,0.453146853146853,0.756643356643357,1,0,1283459.9614402
NP2412,1,f,r,15,2,12,1,1,2,2,2,0.445412900066003,1,0.423776223776224,0.885314685314685,1,0,1283463.8903182
NP2412,1,f,r,15,2,5,2,1,2,24,2,0.482819400029257,1,0.47972027972028,0.829370629370629,1,0,1283467.9503045
NP2412,1,f,r,15,1,5,2,2,2,3,1,0.448937200009823,1,0.53006993006993,0.888111888111888,1,0,1283471.9491333
NP2412,1,f,r,15,1,12,2,1,2,16,1,0.521798700094223,1,0.467132867132867,0.61958041958042,1,0,1283476.0082395
NP2412,1,f,r,15,1,1,2,3,2,13,2,0.309781200019643,0,0.497902097902098,0.921678321678322,0,0,1283479.803354
NP2412,1,f,r,15,2,6,2,3,2,18,2,0.568554800003767,1,0.576223776223776,0.72027972027972,1,0,1283483.8988809
NP2412,1,f,r,15,1,4,2,2,1,23,1,0.696827999781817,1,0.6,0.848951048951049,1,0,1283487.416233
NP2412,1,f,r,15,2,6,2,2,1,7,2,0.608544200193137,1,0.54965034965035,0.613986013986014,1,0,1283491.0599041
NP2412,1,f,r,15,1,10,2,2,2,11,1,0.565517000155523,1,0.472727272727273,0.972027972027972,1,0,1283494.8456817
NP2412,1,f,r,15,1,9,1,3,2,12,1,0.555508599849418,1,0.48951048951049,0.681118881118881,1,0,1283498.9877194
NP2412,1,f,r,15,2,5,1,1,1,11,1,0.562802500091493,0,0.502097902097902,0.896503496503497,0,0,1283502.4668476
NP2412,1,f,r,15,1,7,1,2,1,22,2,0.595998700009659,0,0.591608391608392,0.902097902097902,0,0,1283506.1626338
NP2412,1,f,r,15,1,11,2,3,1,6,1,0.665551099926233,1,0.440559440559441,0.815384615384615,1,0,1283509.8635124
NP2412,1,f,r,15,1,1,2,2,2,14,1,0.405217499937862,1,0.556643356643357,0.918881118881119,1,0,1283513.8529268
NP2412,1,f,r,15,1,10,2,2,1,24,1,0.441199599998072,1,0.437762237762238,0.787412587412587,1,0,1283517.5677301
NP2412,1,f,r,15,2,11,2,1,1,5,2,0.588029100093991,1,0.583216783216783,0.963636363636364,1,0,1283521.1491097
NP2412,1,f,r,15,1,12,2,2,2,15,1,0.494732699822634,1,0.478321678321678,0.955244755244755,1,0,1283525.2842721
NP2412,1,f,r,15,1,11,2,1,2,2,1,0.466011899989098,1,0.426573426573427,0.66993006993007,1,0,1283529.4165992
NP2412,1,f,r,15,1,6,2,3,1,16,1,0.580329899908975,1,0.534265734265734,0.714685314685315,1,0,1283532.8859157
NP2412,1,f,r,15,1,10,2,3,2,9,1,0.632418300025165,1,0.546853146853147,0.974825174825175,1,0,1283536.7779111
NP2412,1,f,r,15,1,4,2,1,2,4,1,0.774476199876517,1,0.46993006993007,0.737062937062937,1,0,1283540.9276227
NP2412,1,f,r,15,2,8,1,1,1,20,2,0.652371499920264,1,0.542657342657343,0.605594405594406,1,0,1283544.45921
NP2412,1,f,r,15,2,7,1,3,1,12,2,0.672356400173157,1,0.506293706293706,0.683916083916084,1,0,1283547.86282
NP2412,1,f,r,15,1,9,2,3,1,1,1,0.594255300005898,1,0.552447552447552,0.812587412587413,1,0,1283551.3438971
NP2412,1,f,r,15,1,10,2,1,2,13,1,0.312599000055343,1,0.422377622377622,0.977622377622378,1,0,1283555.3268785
NP2412,1,f,r,15,1,12,1,2,1,6,1,0.530240499880165,1,0.434965034965035,0.767832167832168,1,0,1283559.1020293
NP2412,1,f,r,15,1,5,2,3,1,7,1,0.496483099879697,1,0.521678321678322,0.622377622377622,1,0,1283562.6630371
NP2412,1,f,r,15,1,1,1,2,2,16,1,0.495997499907389,1,0.405594405594406,0.997202797202797,1,0,1283566.4552507
NP2412,1,f,r,15,2,6,1,1,1,12,2,0.717708500102162,1,0.402797202797203,0.630769230769231,1,0,1283570.2472688
NP2412,1,f,r,15,2,4,2,3,2,2,2,0.996083799982443,1,0.436363636363636,0.616783216783217,1,0,1283574.0589918
NP2412,1,f,r,15,2,8,1,2,2,10,1,0.274258099962026,0,0.461538461538462,0.801398601398601,0,0,1283577.8446553
