subNum,runNum,gender,hand,age,shape_diamondglass,cueloc,coninc,emo_HA_AN_NE,csi_125_500,exshuffle,resp,RT,hit,isi,iti,hit_notslow,slow,stimonset
mock07,1,m,r,16,1,6,2,3,2,14,2,0.417152100009844,0,0.405594405594406,0.843356643356643,0,0,955025.2105988
mock07,1,m,r,16,1,3,1,3,2,4,1,0.369692399981432,1,0.46993006993007,0.974825174825175,1,0,955029.2318088
mock07,1,m,r,16,2,12,1,1,2,22,1,0.320619700010866,0,0.402797202797203,0.848951048951049,0,0,955033.376633
mock07,1,m,r,16,2,11,2,2,1,21,2,0.429273399990052,1,0.444755244755245,0.622377622377622,1,0,955037.0197555
mock07,1,m,r,16,2,4,2,1,2,13,1,0.349875199957751,0,0.413986013986014,0.61958041958042,0,0,955040.8137608
mock07,1,m,r,16,1,2,2,3,1,15,1,0.436351699987426,1,0.45034965034965,0.837762237762238,1,0,955044.2273538
mock07,1,m,r,16,1,5,1,1,1,21,1,0.350437900051475,1,0.584615384615385,0.935664335664336,1,0,955047.8617452
mock07,1,m,r,16,2,11,1,3,2,18,2,0.383997000055388,1,0.496503496503497,0.627972027972028,1,0,955051.9667149
mock07,1,m,r,16,1,3,2,3,2,13,1,0.428236599895172,1,0.441958041958042,0.977622377622378,1,0,955055.7627733
mock07,1,m,r,16,1,10,1,1,2,1,1,0.404245999990962,1,0.52027972027972,0.667132867132867,1,0,955059.9118699
mock07,1,m,r,16,2,3,1,2,2,5,2,0.52067530003842,1,0.587412587412587,0.658741258741259,1,0,955063.7534551
mock07,1,m,r,16,2,4,1,3,1,19,2,0.390200900030322,1,0.516083916083916,0.636363636363636,1,0,955067.2101604
mock07,1,m,r,16,1,6,2,1,2,21,1,0.426755699911155,1,0.437762237762238,0.734265734265734,1,0,955071.0211661
mock07,1,m,r,16,2,5,1,3,1,4,2,0.446441499982029,1,0.46013986013986,0.6,1,0,955074.5497847
mock07,1,m,r,16,1,5,2,3,1,24,1,0.414619200048037,1,0.569230769230769,0.644755244755245,1,0,955077.9425256
mock07,1,m,r,16,1,2,1,1,1,11,1,0.439060800010338,1,0.430769230769231,0.770629370629371,1,0,955081.383664
mock07,1,m,r,16,1,1,1,1,1,10,1,0.431829000008292,1,0.553846153846154,0.639160839160839,1,0,955084.9533173
mock07,1,m,r,16,2,12,2,1,2,3,2,0.361835999996401,1,0.545454545454545,0.966433566433566,1,0,955088.7661361
mock07,1,m,r,16,2,9,1,1,1,13,2,0.436483699944802,1,0.6,0.823776223776224,1,0,955092.531404
mock07,1,m,r,16,1,10,1,3,1,14,1,0.411661199992523,1,0.510489510489511,0.79020979020979,1,0,955096.1533726
mock07,1,m,r,16,2,2,1,3,2,12,2,0.341018400038593,1,0.472727272727273,0.840559440559441,1,0,955100.1128144
mock07,1,m,r,16,2,1,2,3,1,16,2,0.375175899942406,1,0.448951048951049,0.944055944055944,1,0,955103.7522086
mock07,1,m,r,16,1,8,2,2,2,6,2,0.424988199956715,0,0.586013986013986,0.941258741258741,0,0,955107.8696676
mock07,1,m,r,16,1,5,1,2,2,8,1,0.379233900108375,1,0.531468531468531,0.846153846153846,1,0,955111.9847346
mock07,1,m,r,16,2,1,1,3,1,23,2,0.349353099940345,1,0.457342657342657,0.899300699300699,1,0,955115.6259981
mock07,1,m,r,16,1,8,1,2,2,8,1,0.366050799959339,1,0.537062937062937,0.72027972027972,1,0,955119.7021189
mock07,1,m,r,16,2,2,2,1,1,10,2,0.41958889993839,1,0.577622377622378,0.751048951048951,1,0,955123.2209994
mock07,1,m,r,16,2,2,1,2,1,12,2,0.422714999993332,1,0.476923076923077,0.952447552447552,1,0,955126.7664987
mock07,1,m,r,16,1,5,2,1,2,2,1,0.358832899946719,1,0.562237762237762,0.795804195804196,1,0,955130.8927576
mock07,1,m,r,16,2,1,1,1,2,14,2,0.351905500050634,1,0.500699300699301,0.876923076923077,1,0,955134.8588061
mock07,1,m,r,16,1,6,1,2,2,11,1,0.435860299970955,1,0.591608391608392,0.700699300699301,1,0,955138.9062665
mock07,1,m,r,16,1,12,1,2,1,10,1,0.528230899944901,1,0.53986013986014,0.86013986013986,1,0,955142.4037164
mock07,1,m,r,16,1,6,2,1,1,20,1,0.396206400007941,1,0.572027972027972,0.806993006993007,1,0,955146.0633256
mock07,1,m,r,16,1,2,2,2,1,12,1,0.415926899993792,1,0.467132867132867,0.765034965034965,1,0,955149.6691203
mock07,1,m,r,16,2,3,2,2,2,4,2,0.526568499975838,1,0.558041958041958,0.988811188811189,1,0,955153.6063398
mock07,1,m,r,16,2,5,2,2,1,17,2,0.470526899909601,1,0.493706293706294,0.902097902097902,1,0,955157.3923598
mock07,1,m,r,16,1,12,2,3,1,23,1,0.535447200061753,1,0.504895104895105,0.854545454545454,1,0,955161.0909619
mock07,1,m,r,16,2,6,1,2,1,16,2,0.472090400056913,1,0.461538461538462,0.829370629370629,1,0,955164.7438658
mock07,1,m,r,16,1,5,2,3,2,18,1,0.448498299927451,1,0.447552447552448,0.98041958041958,1,0,955168.746613
mock07,1,m,r,16,2,12,1,3,1,4,2,0.541075099958107,1,0.59020979020979,0.762237762237762,1,0,955172.5222611
mock07,1,m,r,16,2,1,2,2,2,1,2,0.509298800025135,1,0.583216783216783,0.832167832167832,1,0,955176.4562633
mock07,1,m,r,16,2,12,2,2,2,12,2,0.452632599975914,1,0.527272727272727,0.857342657342657,1,0,955180.457407
mock07,1,m,r,16,2,9,1,2,2,24,2,0.413189299986698,1,0.451748251748252,0.812587412587413,1,0,955184.4897447
mock07,1,m,r,16,2,10,1,2,1,7,2,0.410324300057255,1,0.418181818181818,0.661538461538462,1,0,955188.0970215
mock07,1,m,r,16,2,8,2,1,2,10,2,0.436168599990197,1,0.436363636363636,0.711888111888112,1,0,955191.9320745
mock07,1,m,r,16,2,3,2,2,1,14,2,0.372857499984093,1,0.560839160839161,0.986013986013986,1,0,955195.4401317
mock07,1,m,r,16,2,4,2,2,1,24,2,0.389625299954787,1,0.434965034965035,0.784615384615385,1,0,955199.2222113
mock07,1,m,r,16,1,1,1,2,2,20,1,0.437883799895644,1,0.532867132867133,0.647552447552448,1,0,955203.1798774
mock07,1,m,r,16,1,11,1,3,1,1,1,0.610796499997377,1,0.542657342657343,0.960839160839161,1,0,955206.6253517
mock07,1,m,r,16,1,7,1,3,2,3,1,0.414530599955469,1,0.465734265734266,0.611188811188811,1,0,955210.7589346
mock07,1,m,r,16,1,11,1,2,2,17,1,0.406977099948563,1,0.415384615384615,0.695104895104895,1,0,955214.5438234
