subNum,runNum,gender,hand,age,shape_diamondglass,cueloc,coninc,emo_HA_AN_NE,csi_125_500,exshuffle,resp,RT,hit,isi,iti,hit_notslow,slow,stimonset
Mock03,1,m,r,16,2,9,2,1,2,1,2,0.464118300005794,1,0.593006993006993,0.742657342657343,1,0,434297.33556
Mock03,1,m,r,16,2,8,2,3,2,8,2,0.415974199946504,1,0.46993006993007,0.932867132867133,1,0,434301.2569063
Mock03,1,m,r,16,1,10,1,1,2,5,1,0.379970599955413,1,0.545454545454545,0.616783216783217,1,0,434305.3620077
Mock03,1,m,r,16,2,11,1,1,1,16,2,0.467812999966554,1,0.478321678321678,0.714685314685315,1,0,434308.7747077
Mock03,1,m,r,16,1,6,2,1,1,3,2,0.556836700008716,0,0.420979020979021,0.837762237762238,0,0,434312.2822234
Mock03,1,m,r,16,2,2,2,3,2,22,2,0.376200700004119,1,0.425174825174825,0.697902097902098,1,0,434316.2960068
Mock03,1,m,r,16,2,4,1,3,2,6,2,0.496332499955315,1,0.591608391608392,0.633566433566433,1,0,434320.1687822
Mock03,1,m,r,16,1,5,1,3,1,13,1,0.54798779997509,1,0.422377622377622,0.748251748251748,1,0,434323.5960771
Mock03,1,m,r,16,2,12,1,1,2,15,2,0.481416199996602,1,0.521678321678322,0.79020979020979,1,0,434327.5173437
Mock03,1,m,r,16,2,10,2,1,1,24,2,0.578501399955712,1,0.434965034965035,0.630769230769231,1,0,434331.1002349
Mock03,1,m,r,16,2,5,1,2,1,2,2,0.509587000007741,1,0.492307692307692,0.80979020979021,1,0,434334.523449
Mock03,1,m,r,16,1,11,1,1,2,17,1,0.454066400008742,1,0.443356643356643,1,1,0,434338.5023253
Mock03,1,m,r,16,2,8,2,3,1,20,1,0.520405900024343,0,0.525874125874126,0.893706293706294,0,0,434342.2968957
Mock03,1,m,r,16,1,8,1,2,2,5,1,0.523100100050215,1,0.462937062937063,0.918881118881119,1,0,434346.3640576
Mock03,1,m,r,16,2,4,1,2,2,17,2,0.449527499964461,1,0.416783216783217,0.756643356643357,1,0,434350.4512929
Mock03,1,m,r,16,2,5,1,3,2,11,2,0.479945600032806,1,0.531468531468531,0.829370629370629,1,0,434354.3790033
Mock03,1,m,r,16,1,6,1,3,1,3,1,0.561302999965847,1,0.472727272727273,0.711888111888112,1,0,434358.0071354
Mock03,1,m,r,16,2,6,2,2,2,2,2,0.648560200002976,1,0.504895104895105,0.963636363636364,1,0,434361.8903651
Mock03,1,m,r,16,2,2,1,3,1,8,2,1.02250050002476,1,0.588811188811189,0.725874125874126,1,0,434365.6484666
Mock03,1,m,r,16,1,6,1,1,2,23,1,0.538170099956915,1,0.406993006993007,0.969230769230769,1,0,434369.5425969
Mock03,1,m,r,16,1,5,2,2,2,18,1,0.522770699986722,1,0.538461538461538,0.73986013986014,1,0,434373.6827402
Mock03,1,m,r,16,2,4,2,2,1,4,2,0.504292600031476,1,0.511888111888112,0.770629370629371,1,0,434377.2156523
Mock03,1,m,r,16,2,3,2,1,1,4,2,0.466399099968839,1,0.451748251748252,0.728671328671329,1,0,434380.7810525
Mock03,1,m,r,16,1,6,2,3,1,18,1,0.674620000005234,1,0.524475524475524,0.644755244755245,1,0,434384.3084861
Mock03,1,m,r,16,1,12,2,3,1,2,1,0.550678899977356,1,0.577622377622378,0.98041958041958,1,0,434387.7514827
Mock03,1,m,r,16,1,2,1,3,2,6,2,0.499129200004973,0,0.446153846153846,0.717482517482517,0,0,434391.9011992
Mock03,1,m,r,16,1,1,2,1,2,13,1,0.603021399991121,1,0.4,0.876923076923077,1,0,434395.7893819
Mock03,1,m,r,16,1,3,2,1,2,2,1,0.540686699969228,1,0.583216783216783,0.66993006993007,1,0,434399.8380179
Mock03,1,m,r,16,1,10,1,3,2,4,1,0.559727800020482,1,0.535664335664336,0.840559440559441,1,0,434403.6803428
Mock03,1,m,r,16,2,12,2,1,1,10,2,0.486018499999773,1,0.510489510489511,0.935664335664336,1,0,434407.3157811
Mock03,1,m,r,16,2,2,1,2,1,23,2,0.613288399996236,1,0.506293706293706,0.602797202797203,1,0,434411.0498073
Mock03,1,m,r,16,2,1,1,3,2,23,2,0.342341899988241,1,0.537062937062937,0.61958041958042,1,0,434414.8204659
Mock03,1,m,r,16,1,2,1,1,1,13,1,0.45718329999363,1,0.579020979020979,0.944055944055944,1,0,434418.2334384
Mock03,1,m,r,16,1,3,1,1,2,17,1,0.535042700008489,1,0.488111888111888,0.68951048951049,1,0,434422.349672
Mock03,1,m,r,16,2,5,1,1,2,23,2,0.435897399962414,1,0.544055944055944,0.815384615384615,1,0,434426.2127141
Mock03,1,m,r,16,1,9,1,2,2,14,1,0.706054300011601,1,0.584615384615385,0.641958041958042,1,0,434430.2000741
Mock03,1,m,r,16,1,12,2,2,2,18,1,0.740813200012781,1,0.467132867132867,0.921678321678322,1,0,434434.012144
Mock03,1,m,r,16,1,9,1,2,1,12,1,0.516177700017579,1,0.455944055944056,0.94965034965035,1,0,434437.7300163
Mock03,1,m,r,16,1,10,1,3,1,2,1,0.46729379997123,1,0.404195804195804,0.639160839160839,1,0,434441.4728015
Mock03,1,m,r,16,1,2,2,2,2,23,1,0.451717600051779,1,0.527272727272727,0.848951048951049,1,0,434445.2799775
Mock03,1,m,r,16,1,4,1,1,1,17,1,0.449997299991082,1,0.47972027972028,0.787412587412587,1,0,434448.9272329
Mock03,1,m,r,16,2,2,1,2,2,14,2,0.455478599993512,1,0.411188811188811,0.608391608391608,1,0,434452.8868267
Mock03,1,m,r,16,1,1,2,2,1,15,1,0.559209600032773,1,0.412587412587413,0.700699300699301,1,0,434456.2898385
Mock03,1,m,r,16,1,9,1,3,1,17,1,0.508017599990126,1,0.439160839160839,0.779020979020979,1,0,434459.7854031
Mock03,1,m,r,16,1,6,1,1,1,9,1,0.499751399969682,1,0.581818181818182,0.753846153846154,1,0,434463.3568148
Mock03,1,m,r,16,2,3,1,3,1,24,2,0.440833500004373,1,0.418181818181818,0.734265734265734,1,0,434466.9086743
Mock03,1,m,r,16,2,6,2,2,1,22,2,0.391945899988059,1,0.503496503496504,0.605594405594406,1,0,434470.4362829
Mock03,1,m,r,16,1,8,2,2,2,1,1,0.464176899986342,1,0.486713286713287,0.907692307692308,1,0,434474.2110006
Mock03,1,m,r,16,2,8,2,2,1,5,2,0.4812011999893,1,0.573426573426573,0.916083916083916,1,0,434477.9161367
Mock03,1,m,r,16,1,12,2,2,1,4,1,0.500524100032635,1,0.509090909090909,0.793006993006993,1,0,434481.6256859
Mock03,1,m,r,16,1,6,2,3,2,20,1,0.533236299990676,1,0.566433566433566,0.667132867132867,1,0,434485.5932669
Mock03,1,m,r,16,1,8,1,3,2,14,1,0.60450379998656,1,0.6,0.868531468531469,1,0,434489.431508
Mock03,1,m,r,16,1,12,2,3,2,20,1,0.402158199984115,1,0.41958041958042,0.818181818181818,1,0,434493.4739201
Mock03,1,m,r,16,1,4,2,3,1,16,1,0.472093700023834,1,0.514685314685315,0.924475524475525,1,0,434497.0914096
Mock03,1,m,r,16,1,10,1,1,1,24,1,0.436862799979281,1,0.408391608391608,0.683916083916084,1,0,434500.8138173
Mock03,1,m,r,16,2,5,2,2,1,14,2,0.482842799974605,1,0.476923076923077,0.991608391608392,1,0,434504.2956456
Mock03,1,m,r,16,1,3,1,2,2,9,1,0.425716600031592,1,0.474125874125874,0.86013986013986,1,0,434508.4577931
Mock03,1,m,r,16,1,3,1,1,1,6,1,0.53586780000478,1,0.523076923076923,0.784615384615385,1,0,434512.110428
Mock03,1,m,r,16,2,1,2,1,1,12,2,0.409991699969396,1,0.493706293706294,0.627972027972028,1,0,434515.6945876
Mock03,1,m,r,16,2,11,2,3,2,13,2,0.455935300036799,1,0.595804195804196,0.874125874125874,1,0,434519.4957698
Mock03,1,m,r,16,1,11,1,2,2,23,1,0.458848700043745,1,0.457342657342657,0.709090909090909,1,0,434523.5415129
Mock03,1,m,r,16,2,1,1,2,1,18,2,0.49339219997637,1,0.444755244755245,0.913286713286713,1,0,434527.0485582
Mock03,1,m,r,16,2,6,1,2,2,7,2,0.406149899994489,1,0.429370629370629,0.801398601398601,1,0,434531.1357173
Mock03,1,m,r,16,2,5,2,1,2,5,2,0.697797200002242,1,0.481118881118881,0.910489510489511,1,0,434535.1077397
Mock03,1,m,r,16,2,7,2,1,2,21,2,0.465413200028706,1,0.447552447552448,0.731468531468531,1,0,434539.1876742
Mock03,1,m,r,16,2,7,1,1,2,16,2,0.295395999972243,1,0.570629370629371,0.765034965034965,1,0,434543.0922707
Mock03,1,m,r,16,2,9,1,1,1,3,2,0.39566909999121,1,0.496503496503497,0.927272727272727,1,0,434546.6528134
Mock03,1,m,r,16,1,7,2,1,1,21,1,0.441322600003332,1,0.541258741258741,0.812587412587413,1,0,434550.377712
Mock03,1,m,r,16,2,10,2,3,1,16,2,0.396679500001483,1,0.567832167832168,0.986013986013986,1,0,434553.9847881
Mock03,1,m,r,16,1,8,1,1,2,3,1,0.534583300002851,1,0.500699300699301,0.653146853146853,1,0,434558.1456972
Mock03,1,m,r,16,1,9,1,3,2,21,1,0.464669300010428,1,0.475524475524476,0.723076923076923,1,0,434561.9722636
Mock03,1,m,r,16,1,2,2,3,1,15,1,0.512792400026228,1,0.413986013986014,0.72027972027972,1,0,434565.4932924
Mock03,1,m,r,16,1,12,1,3,1,5,1,0.48180529999081,1,0.468531468531469,0.613986013986014,1,0,434569.0102373
