subNum,runNum,gender,hand,age,shape_diamondglass,cueloc,coninc,emo_HA_AN_NE,csi_125_500,exshuffle,resp,RT,hit,isi,iti,hit_notslow,slow,stimonset
PN1504,1,m,l,16,1,9,1,2,2,10,1,0.884809699957259,1,0.595804195804196,0.709090909090909,1,0,1040648.0825009
PN1504,1,m,l,16,2,8,1,2,1,12,2,0.818243299960159,1,0.46993006993007,0.723076923076923,1,0,1040651.5937372
PN1504,1,m,l,16,2,8,1,2,2,17,2,0.51302760001272,1,0.583216783216783,0.748251748251748,1,0,1040655.4891918
PN1504,1,m,l,16,2,2,1,1,2,16,2,0.473526099929586,1,0.559440559440559,0.972027972027972,1,0,1040659.4100155
PN1504,1,m,l,16,1,9,1,1,2,13,1,0.73604610003531,1,0.425174825174825,0.882517482517483,1,0,1040663.5501399
PN1504,1,m,l,16,2,1,2,2,2,21,2,0.610458599985577,1,0.560839160839161,0.927272727272727,1,0,1040667.6064996
PN1504,1,m,l,16,2,7,2,1,2,7,2,0.731466499972157,1,0.591608391608392,0.697902097902098,1,0,1040671.7074792
PN1504,1,m,l,16,2,5,2,2,1,4,2,0.788850500015542,1,0.548251748251748,0.921678321678322,1,0,1040675.198467
PN1504,1,m,l,16,1,4,1,1,2,8,1,0.633574399980716,1,0.546853146853147,0.742657342657343,1,0,1040679.2909695
PN1504,1,m,l,16,1,1,2,1,1,23,1,0.792378499987535,1,0.541258741258741,0.977622377622378,1,0,1040682.8265011
PN1504,1,m,l,16,2,8,2,2,1,16,2,0.646481700008735,1,0.587412587412587,0.625174825174825,1,0,1040686.6043767
PN1504,1,m,l,16,1,6,2,1,1,2,1,0.694944699993357,1,0.544055944055944,0.73986013986014,1,0,1040690.0280148
PN1504,1,m,l,16,2,3,1,3,1,24,2,0.614034399972297,1,0.422377622377622,0.795804195804196,1,0,1040693.5673077
PN1504,1,m,l,16,1,8,2,3,1,17,1,0.829112900071777,1,0.416783216783217,0.874125874125874,1,0,1040697.1577289
PN1504,1,m,l,16,2,9,1,3,2,22,2,0.549233500030823,1,0.523076923076923,0.865734265734266,1,0,1040701.2014733
PN1504,1,m,l,16,1,4,2,1,2,1,1,0.508114000083879,1,0.488111888111888,0.946853146853147,1,0,1040705.2425328
PN1504,1,m,l,16,1,2,1,3,1,17,1,0.67216900002677,1,0.485314685314685,0.793006993006993,1,0,1040708.9884648
PN1504,1,m,l,16,1,2,2,2,2,24,1,0.707032799953595,1,0.563636363636364,0.711888111888112,1,0,1040712.9529428
PN1504,1,m,l,16,2,5,2,3,1,10,2,0.83727589994669,1,0.509090909090909,0.602797202797203,1,0,1040716.4617325
PN1504,1,m,l,16,1,6,1,3,1,13,1,0.612803100026213,1,0.516083916083916,0.608391608391608,1,0,1040719.8594844
PN1504,1,m,l,16,2,1,2,1,2,16,2,0.488742099958472,1,0.593006993006993,0.812587412587413,1,0,1040723.6362053
PN1504,1,m,l,16,1,8,2,1,2,21,2,1.25693239993416,0,0.468531468531469,0.952447552447552,0,0,1040727.6181826
PN1504,1,m,l,16,2,10,1,1,1,9,2,1.0878772001015,1,0.454545454545455,0.647552447552448,1,0,1040731.3703756
PN1504,1,m,l,16,2,10,2,3,2,5,2,0.582541699986905,1,0.579020979020979,0.672727272727273,1,0,1040735.1882648
PN1504,1,m,l,16,1,9,1,1,1,18,1,0.78506040002685,1,0.542657342657343,0.941258741258741,1,0,1040738.6591527
PN1504,1,m,l,16,2,1,2,3,1,24,2,0.600255699944682,1,0.420979020979021,0.68951048951049,1,0,1040742.3992358
PN1504,1,m,l,16,2,3,2,2,2,8,2,0.616969299968332,1,0.418181818181818,0.714685314685315,1,0,1040746.2575581
PN1504,1,m,l,16,1,1,1,2,2,13,1,0.708761999965645,1,0.451748251748252,0.857342657342657,1,0,1040750.1446017
PN1504,1,m,l,16,2,1,1,1,1,6,2,0.677684900001623,1,0.566433566433566,0.613986013986014,1,0,1040753.8008573
PN1504,1,m,l,16,2,4,2,3,1,13,2,0.712026799912564,1,0.447552447552448,0.717482517482517,1,0,1040757.2107306
PN1504,1,m,l,16,1,4,2,2,2,24,1,0.672099999967031,1,0.506293706293706,0.806993006993007,1,0,1040761.0980155
PN1504,1,m,l,16,2,12,2,3,1,1,2,0.657713999971747,1,0.527272727272727,0.846153846153846,1,0,1040764.7021279
PN1504,1,m,l,16,1,2,2,3,2,18,2,0.660873500048183,0,0.521678321678322,0.98041958041958,0,0,1040768.7197378
PN1504,1,m,l,16,1,10,2,2,1,22,1,0.650996100041084,1,0.47972027972028,0.681118881118881,1,0,1040772.5005127
PN1504,1,m,l,16,1,10,1,2,1,21,1,0.582686200039461,1,0.440559440559441,0.611188811188811,1,0,1040775.9783772
PN1504,1,m,l,16,2,9,2,3,1,1,2,0.569282899959944,1,0.545454545454545,0.751048951048951,1,0,1040779.3875588
PN1504,1,m,l,16,1,4,1,2,1,11,1,0.617659299983643,1,0.558041958041958,0.888111888111888,1,0,1040782.9368082
PN1504,1,m,l,16,2,7,1,1,1,4,2,0.556410999968648,1,0.53006993006993,0.862937062937063,1,0,1040786.6231099
PN1504,1,m,l,16,1,2,2,1,1,9,1,0.775596399907954,1,0.493706293706294,0.938461538461538,1,0,1040790.2850491
PN1504,1,m,l,16,1,11,1,2,1,8,1,0.680250799981877,1,0.478321678321678,0.678321678321678,1,0,1040794.0194984
PN1504,1,m,l,16,1,11,1,2,2,18,1,0.585514099919237,1,0.48951048951049,0.753846153846154,1,0,1040797.87103
PN1504,1,m,l,16,2,10,1,1,2,15,2,0.427025999990292,1,0.405594405594406,0.969230769230769,1,0,1040801.7933272
PN1504,1,m,l,16,2,11,2,2,2,18,2,0.502247099997476,1,0.474125874125874,0.767832167832168,1,0,1040805.9333446
PN1504,1,m,l,16,2,3,2,3,1,7,2,0.655959900002927,1,0.455944055944056,0.759440559440559,1,0,1040809.494589
PN1504,1,m,l,16,2,12,2,1,1,17,2,0.588375200051814,1,0.594405594405594,0.622377622377622,1,0,1040813.0480918
PN1504,1,m,l,16,1,11,1,3,1,14,1,0.635497699957341,1,0.562237762237762,0.686713286713287,1,0,1040816.4663486
PN1504,1,m,l,16,1,3,1,1,1,12,1,0.625828699907288,1,0.401398601398601,0.636363636363636,1,0,1040819.9479799
PN1504,1,m,l,16,2,12,1,1,1,19,2,0.661973400041461,1,0.458741258741259,0.80979020979021,1,0,1040823.3839364
PN1504,1,m,l,16,2,11,1,1,2,23,2,0.45483480009716,1,0.556643356643357,0.86013986013986,1,0,1040827.3626868
PN1504,1,m,l,16,2,11,2,1,1,18,2,0.646457099937834,1,0.437762237762238,0.692307692307692,1,0,1040831.0172521
PN1504,1,m,l,16,1,5,2,3,2,1,1,0.640763800009154,1,0.461538461538462,0.966433566433566,1,0,1040834.8845514
PN1504,1,m,l,16,1,10,1,3,1,21,1,0.721176199964248,1,0.535664335664336,0.896503496503497,1,0,1040838.6443108
PN1504,1,m,l,16,2,1,2,3,2,22,2,0.250819099950604,1,0.464335664335664,0.61958041958042,1,0,1040842.7127945
PN1504,1,m,l,16,1,12,2,2,1,8,2,0.548074100050144,0,0.467132867132867,0.876923076923077,0,0,1040846.1292633
PN1504,1,m,l,16,2,12,1,2,2,7,2,0.817518500029109,1,0.402797202797203,0.787412587412587,1,0,1040850.1790743
PN1504,1,m,l,16,1,10,2,1,1,15,1,0.635648999945261,1,0.499300699300699,0.932867132867133,1,0,1040853.7642693
PN1504,1,m,l,16,1,5,1,2,1,10,1,0.699131599976681,1,0.411188811188811,0.641958041958042,1,0,1040857.4919655
PN1504,1,m,l,16,1,5,1,3,2,20,1,0.614663099986501,1,0.53986013986014,0.818181818181818,1,0,1040861.305731
PN1504,1,m,l,16,1,6,1,1,1,11,1,0.591530499979854,1,0.433566433566434,0.907692307692308,1,0,1040864.9186766
PN1504,1,m,l,16,1,7,1,2,2,20,1,0.578069300041534,1,0.41958041958042,0.781818181818182,1,0,1040868.995301
PN1504,1,m,l,16,2,10,1,2,2,16,2,0.683244700077921,1,0.436363636363636,0.868531468531469,1,0,1040872.9517722
PN1504,1,m,l,16,2,12,2,1,2,22,2,0.402237000060268,1,0.490909090909091,0.916083916083916,1,0,1040876.9900095
PN1504,1,m,l,16,1,2,1,2,1,11,1,0.687730000005104,1,0.443356643356643,0.935664335664336,1,0,1040880.7040359
PN1504,1,m,l,16,2,5,1,3,1,13,2,0.724243000033312,1,0.507692307692308,0.745454545454545,1,0,1040884.4383232
PN1504,1,m,l,16,2,4,2,1,1,3,2,0.651429600082338,1,0.448951048951049,0.986013986013986,1,0,1040887.976559
PN1504,1,m,l,16,2,11,2,3,1,4,2,0.569769600057043,1,0.495104895104895,0.776223776223776,1,0,1040891.7598264
PN1504,1,m,l,16,1,8,1,1,2,14,1,0.67548950004857,1,0.538461538461538,0.848951048951049,1,0,1040895.709545
PN1504,1,m,l,16,2,12,1,3,2,21,2,0.463120599975809,1,0.59020979020979,0.616783216783217,1,0,1040899.7337376
PN1504,1,m,l,16,1,7,2,3,1,20,1,0.74470439995639,1,0.46013986013986,0.695104895104895,1,0,1040903.1464563
PN1504,1,m,l,16,1,6,2,2,1,12,1,0.667565000010654,1,0.429370629370629,0.728671328671329,1,0,1040906.6347649
PN1504,1,m,l,16,1,5,1,2,2,5,1,0.535339599940926,1,0.504895104895105,0.737062937062937,1,0,1040910.5364043
PN1504,1,m,l,16,1,9,2,1,2,11,2,0.72904380003456,0,0.574825174825175,0.834965034965035,0,0,1040914.4466906
PN1504,1,m,l,16,1,4,1,3,1,14,1,0.533661500085145,1,0.524475524475524,0.655944055944056,1,0,1040918.0798336
PN1504,1,m,l,16,1,11,2,3,2,3,1,0.621922899968922,1,0.6,0.991608391608392,1,0,1040921.9081354
PN1504,1,m,l,16,2,2,1,1,1,14,2,0.67510290001519,1,0.441958041958042,0.815384615384615,1,0,1040925.6949018
PN1504,1,m,l,16,2,8,2,3,2,3,2,0.684459600015543,1,0.462937062937063,0.779020979020979,1,0,1040929.6852397
PN1504,1,m,l,16,2,7,2,2,1,12,2,0.790983900078572,1,0.537062937062937,0.784615384615385,1,0,1040933.2591543
PN1504,1,m,l,16,1,4,2,2,1,17,1,0.653697800007649,1,0.492307692307692,0.94965034965035,1,0,1040936.8415468
PN1504,1,m,l,16,2,10,2,2,2,19,2,0.522855000104755,1,0.404195804195804,0.762237762237762,1,0,1040940.9649822
PN1504,1,m,l,16,1,6,1,3,2,5,1,0.640774500090629,1,0.483916083916084,0.65034965034965,1,0,1040944.895526
PN1504,1,m,l,16,1,12,1,1,2,20,1,0.59189060004428,1,0.475524475524476,0.955244755244755,1,0,1040948.7148191
PN1504,1,m,l,16,2,3,1,2,1,2,2,0.627839599968866,1,0.439160839160839,0.661538461538462,1,0,1040952.4635794
PN1504,1,m,l,16,1,8,1,3,2,5,1,0.672827600035816,1,0.586013986013986,0.756643356643357,1,0,1040956.2935403
PN1504,1,m,l,16,1,6,2,3,2,9,1,0.604965200065635,1,0.465734265734266,0.837762237762238,1,0,1040960.2224774
PN1504,1,m,l,16,1,5,2,2,2,15,1,0.599586599972099,1,0.510489510489511,0.664335664335664,1,0,1040964.2345112
PN1504,1,m,l,16,1,5,2,1,2,8,1,0.530322399921715,1,0.525874125874126,0.798601398601399,1,0,1040968.0678264
PN1504,1,m,l,16,1,3,2,1,2,15,1,0.688207400031388,1,0.532867132867133,0.667132867132867,1,0,1040972.034965
PN1504,1,m,l,16,1,7,1,3,2,16,1,0.569598399917595,1,0.408391608391608,0.804195804195804,1,0,1040975.8757414
PN1504,1,m,l,16,1,11,1,1,1,6,1,0.717172499978915,1,0.430769230769231,0.843356643356643,1,0,1040979.4774381
PN1504,1,m,l,16,1,2,2,1,2,10,1,0.650138400029391,1,0.598601398601399,0.79020979020979,1,0,1040983.4895445
PN1504,1,m,l,16,1,1,2,2,1,14,1,0.63378749997355,1,0.476923076923077,0.997202797202797,1,0,1040987.0752319
PN1504,1,m,l,16,1,7,2,3,2,14,1,0.564707799931057,1,0.577622377622378,0.890909090909091,1,0,1040991.2409566
PN1504,1,m,l,16,1,10,2,1,2,23,1,0.554487899993546,1,0.584615384615385,0.627972027972028,1,0,1040995.3006854
PN1504,1,m,l,16,2,2,2,3,1,15,2,0.66430780000519,1,0.552447552447552,0.801398601398601,1,0,1040998.7245827
PN1504,1,m,l,16,2,6,1,1,2,11,2,0.615751900011674,1,0.446153846153846,0.820979020979021,1,0,1041002.6971122
PN1504,1,m,l,16,2,11,2,2,1,21,2,0.602037100004964,1,0.497902097902098,0.93006993006993,1,0,1041006.3142912
PN1504,1,m,l,16,1,1,1,3,2,6,1,0.542015600018203,1,0.486713286713287,0.639160839160839,1,0,1041010.4161155
PN1504,1,m,l,16,2,4,1,2,2,7,2,0.382733899983577,1,0.534265734265734,0.913286713286713,1,0,1041014.2282778
PN1504,1,m,l,16,2,3,2,1,1,23,2,0.815805100020953,1,0.528671328671329,0.773426573426573,1,0,1041017.9406735
PN1504,1,m,l,16,1,1,1,3,1,23,1,0.551899999962188,1,0.511888111888112,0.840559440559441,1,0,1041021.5098224
PN1504,1,m,l,16,2,2,1,3,2,10,2,0.603768799919635,1,0.555244755244755,0.871328671328671,1,0,1041025.5203847
PN1504,1,m,l,16,2,12,2,3,2,11,2,0.57249289995525,1,0.482517482517482,0.87972027972028,1,0,1041029.5654995
PN1504,1,m,l,16,1,8,1,1,1,10,1,0.856689600041136,1,0.565034965034965,0.683916083916084,1,0,1041033.240182
PN1504,1,m,l,16,2,9,2,3,2,3,2,0.441523800021969,1,0.503496503496504,0.633566433566433,1,0,1041037.0923057
PN1504,1,m,l,16,2,4,2,3,2,13,2,0.491946300026029,1,0.415384615384615,0.630769230769231,1,0,1041040.8958345
PN1504,1,m,l,16,2,5,1,1,1,16,2,0.536578900064342,1,0.434965034965035,0.770629370629371,1,0,1041044.3237817
