subNum,runNum,gender,hand,age,shape_diamondglass,cueloc,coninc,emo_HA_AN_NE,csi_125_500,exshuffle,resp,RT,hit,isi,iti,hit_notslow,slow,stimonset
PPN65010017,1,f,r,4,2,1,2,2,1,3,1,1.21021069999551,0,0.555244755244755,0.767832167832168,0,0,445663.9708301
PPN65010017,1,f,r,4,2,7,2,3,2,24,2,0.000943399965763092,1,0.427972027972028,0.832167832167832,1,0,445667.9100276
PPN65010017,1,f,r,4,2,5,2,1,2,7,2,0.000263600028119981,1,0.432167832167832,0.848951048951049,1,0,445671.9222997
PPN65010017,1,f,r,4,1,12,2,2,1,1,1,0.573308799997903,1,0.6,0.874125874125874,1,0,445675.5659082
PPN65010017,1,f,r,4,1,10,1,2,1,4,1,0.730654100014362,1,0.444755244755245,0.66993006993007,1,0,445679.2415072
PPN65010017,1,f,r,4,2,6,2,2,1,10,2,0.47269739996409,1,0.447552447552448,0.65034965034965,1,0,445682.707616
PPN65010017,1,f,r,4,2,5,2,2,1,9,2,0.516155600023922,1,0.46993006993007,0.762237762237762,1,0,445686.1574776
PPN65010017,1,f,r,4,1,10,2,3,2,5,1,0.536067200009711,1,0.476923076923077,0.6,1,0,445690.0886571
PPN65010017,1,f,r,4,2,5,2,3,1,20,1,0.588866900012363,0,0.443356643356643,0.779020979020979,0,0,445693.4876816
PPN65010017,1,f,r,4,1,8,2,2,1,7,1,0.651659800030757,1,0.514685314685315,0.806993006993007,1,0,445697.0639596
PPN65010017,1,f,r,4,1,2,2,2,2,13,1,0.373977199953515,1,0.453146853146853,0.994405594405595,1,0,445701.0422075
PPN65010017,1,f,r,4,2,5,2,1,1,9,2,0.492442600021604,1,0.47972027972028,0.611188811188811,1,0,445704.8336525
PPN65010017,1,f,r,4,2,1,1,1,1,4,2,0.528731500031427,1,0.591608391608392,0.801398601398601,1,0,445708.2413202
PPN65010017,1,f,r,4,2,9,1,3,2,23,2,0.448104500013869,1,0.54965034965035,0.756643356643357,1,0,445712.2177504
PPN65010017,1,f,r,4,2,3,2,3,1,5,2,0.514506899984553,1,0.518881118881119,0.862937062937063,1,0,445715.769365
PPN65010017,1,f,r,4,2,12,2,1,1,21,2,0.678527800017036,1,0.493706293706294,0.798601398601399,1,0,445719.4317581
PPN65010017,1,f,r,4,2,10,2,2,1,6,2,0.52032519999193,1,0.527272727272727,0.927272727272727,1,0,445723.0269924
PPN65010017,1,f,r,4,2,9,1,2,1,18,2,0.49605849996442,1,0.495104895104895,0.910489510489511,1,0,445726.752664
PPN65010017,1,f,r,4,1,7,2,2,1,14,1,0.458990100014489,1,0.492307692307692,0.963636363636364,1,0,445730.4582025
PPN65010017,1,f,r,4,1,1,1,2,1,7,1,0.427364100003615,1,0.48951048951049,0.840559440559441,1,0,445734.2169604
PPN65010017,1,f,r,4,1,7,2,3,1,6,1,0.374864700017497,1,0.586013986013986,0.913286713286713,1,0,445737.853065
PPN65010017,1,f,r,4,1,8,2,3,2,11,2,0.274871700035874,0,0.581818181818182,0.918881118881119,0,0,445741.9392093
PPN65010017,1,f,r,4,2,3,1,1,1,16,2,0.616911599994637,1,0.461538461538462,0.737062937062937,1,0,445745.6530573
PPN65010017,1,f,r,4,1,3,2,2,2,13,1,0.99241930001881,1,0.434965034965035,0.902097902097902,1,0,445749.5613139
PPN65010017,1,f,r,4,2,5,1,1,1,19,2,0.556084900046699,1,0.448951048951049,0.625174825174825,1,0,445753.2622051
PPN65010017,1,f,r,4,1,10,1,2,2,16,1,0.443731900013518,1,0.53006993006993,0.787412587412587,1,0,445757.0615309
PPN65010017,1,f,r,4,1,11,2,2,1,17,1,0.525118599995039,1,0.566433566433566,0.639160839160839,1,0,445760.6466962
PPN65010017,1,f,r,4,1,11,1,2,1,6,1,0.409109900007024,1,0.497902097902098,0.667132867132867,1,0,445764.0817676
PPN65010017,1,f,r,4,1,9,2,3,2,12,1,0.46536129998276,1,0.521678321678322,0.672727272727273,1,0,445767.9214862
PPN65010017,1,f,r,4,2,5,1,1,2,24,2,0.411390199966263,1,0.567832167832168,0.932867132867133,1,0,445771.7672006
PPN65010017,1,f,r,4,1,9,1,2,2,16,1,0.275011799996719,1,0.457342657342657,0.960839160839161,1,0,445775.8752325
PPN65010017,1,f,r,4,2,10,2,3,1,12,2,0.545389599981718,1,0.510489510489511,0.753846153846154,1,0,445779.63383
PPN65010017,1,f,r,4,1,7,2,1,1,2,1,0.537811700021848,1,0.405594405594406,0.630769230769231,1,0,445783.1816126
PPN65010017,1,f,r,4,2,12,1,1,2,4,2,0.383867800002918,1,0.587412587412587,0.854545454545454,1,0,445786.9815547
