subNum,runNum,gender,hand,age,shape_diamondglass,cueloc,coninc,emo_HA_AN_NE,csi_125_500,exshuffle,resp,RT,hit,isi,iti,hit_notslow,slow,stimonset
NP1619,1,m,r,17,2,6,1,2,2,8,2,1.46371779999754,1,0.537062937062937,0.664335664335664,1,0,92518.8331544
NP1619,1,m,r,17,1,9,1,2,1,19,1,0.56581479999295,1,0.527272727272727,0.737062937062937,1,0,92522.3253578
NP1619,1,m,r,17,1,2,2,3,2,6,1,0.749051899998449,1,0.587412587412587,0.977622377622378,1,0,92526.2584837
NP1619,1,m,r,17,2,9,1,1,1,7,2,0.532636600008118,1,0.497902097902098,0.759440559440559,1,0,92530.0571484
NP1619,1,m,r,17,1,2,1,1,1,10,1,0.532405000005383,1,0.475524475524476,0.745454545454545,1,0,92533.6378397
NP1619,1,m,r,17,1,10,1,3,2,4,1,0.532494600003702,1,0.567832167832168,0.829370629370629,1,0,92537.5788229
NP1619,1,m,r,17,2,1,2,3,1,14,2,0.532327799999621,1,0.446153846153846,0.748251748251748,1,0,92541.2294236
NP1619,1,m,r,17,2,12,2,2,1,5,1,0.699227300006896,0,0.504895104895105,0.997202797202797,0,0,92544.7985027
NP1619,1,m,r,17,1,8,2,1,2,17,1,0.632492699995055,1,0.488111888111888,0.935664335664336,1,0,92548.9928361
NP1619,1,m,r,17,1,3,2,2,2,8,1,0.549255100006121,1,0.532867132867133,0.955244755244755,1,0,92553.1243684
NP1619,1,m,r,17,1,11,2,3,2,5,1,0.482532199996058,1,0.448951048951049,0.904895104895105,1,0,92557.2753781
NP1619,1,m,r,17,2,5,1,1,1,7,2,0.449468699996942,1,0.597202797202797,0.832167832167832,1,0,92561.0013112
NP1619,1,m,r,17,1,1,1,2,2,20,1,0.932323100001668,1,0.559440559440559,0.61958041958042,1,0,92565.0292056
NP1619,1,m,r,17,1,1,1,2,1,20,1,0.532601699989755,1,0.454545454545455,0.907692307692308,1,0,92568.4693585
NP1619,1,m,r,17,1,3,1,3,2,15,1,0.498936899995897,1,0.541258741258741,0.616783216783217,1,0,92572.5730343
NP1619,1,m,r,17,1,7,2,1,1,4,1,0.632602500001667,1,0.425174825174825,0.874125874125874,1,0,92576.01137
NP1619,1,m,r,17,2,7,1,2,2,12,2,0.549206600000616,1,0.555244755244755,0.65034965034965,1,0,92580.081998
NP1619,1,m,r,17,2,9,1,3,1,16,2,0.498947100000805,1,0.560839160839161,0.924475524475525,1,0,92583.5538867
NP1619,1,m,r,17,1,8,2,1,1,1,1,0.499275699999998,1,0.423776223776224,0.602797202797203,1,0,92587.2989032
NP1619,1,m,r,17,1,3,1,2,1,18,1,0.565767500011134,1,0.58041958041958,0.910489510489511,1,0,92590.7240336
NP1619,1,m,r,17,1,3,2,3,2,19,1,0.565753100003349,1,0.514685314685315,0.834965034965035,1,0,92594.8303726
NP1619,1,m,r,17,1,1,2,1,2,17,1,0.516769099995145,1,0.584615384615385,0.801398601398601,1,0,92598.8611693
NP1619,1,m,r,17,1,9,1,2,2,11,1,0.515821599998162,1,0.591608391608392,0.986013986013986,1,0,92602.8588465
NP1619,1,m,r,17,1,10,1,1,1,3,1,0.782612599999993,1,0.507692307692308,0.862937062937063,1,0,92606.6666906
NP1619,1,m,r,17,1,8,1,1,1,5,1,0.532430299994303,1,0.416783216783217,0.86013986013986,1,0,92610.3504812
NP1619,1,m,r,17,1,5,2,3,2,7,1,0.51570809999248,1,0.544055944055944,0.678321678321678,1,0,92614.4071278
NP1619,1,m,r,17,1,8,1,1,2,2,1,0.432365100001334,1,0.517482517482518,0.700699300699301,1,0,92618.2819281
NP1619,1,m,r,17,1,9,2,3,1,14,1,0.865835499993409,1,0.579020979020979,0.966433566433566,1,0,92621.8047624
NP1619,1,m,r,17,1,7,1,3,1,14,1,0.799101399999927,1,0.429370629370629,0.773426573426573,1,0,92625.5930442
NP1619,1,m,r,17,2,4,1,1,2,24,2,0.43283999999403,1,0.426573426573427,0.697902097902098,1,0,92629.5621168
NP1619,1,m,r,17,2,9,2,2,1,3,2,0.632826400003978,1,0.54965034965035,0.871328671328671,1,0,92633.0816176
NP1619,1,m,r,17,2,2,1,3,1,22,2,0.565792100009276,1,0.562237762237762,0.974825174825175,1,0,92636.7746293
NP1619,1,m,r,17,2,9,2,2,2,9,2,0.632586800013087,1,0.525874125874126,0.944055944055944,1,0,92640.9457779
NP1619,1,m,r,17,2,4,2,3,2,21,2,0.615203699999256,1,0.572027972027972,0.812587412587413,1,0,92645.0859824
NP1619,1,m,r,17,2,5,1,3,2,18,2,0.599120699989726,1,0.464335664335664,0.711888111888112,1,0,92649.0937925
NP1619,1,m,r,17,2,2,1,1,2,18,2,0.482563099998515,1,0.569230769230769,0.969230769230769,1,0,92653.0062709
NP1619,1,m,r,17,1,6,1,2,1,8,1,0.599371300006169,1,0.59020979020979,0.888111888111888,1,0,92656.7965384
NP1619,1,m,r,17,1,6,2,3,2,16,1,0.599243599994224,1,0.581818181818182,0.709090909090909,1,0,92660.8800549
NP1619,1,m,r,17,2,3,1,1,2,18,2,0.565947199997026,1,0.441958041958042,0.815384615384615,1,0,92664.785303
NP1619,1,m,r,17,1,10,1,2,2,24,1,0.632299700009753,1,0.45034965034965,0.896503496503497,1,0,92668.7964829
NP1619,1,m,r,17,2,12,1,3,1,19,2,0.415605300004245,1,0.41958041958042,0.80979020979021,1,0,92672.5137006
NP1619,1,m,r,17,1,11,2,1,1,24,1,0.749128099996597,1,0.53006993006993,0.795804195804196,1,0,92676.1462765
NP1619,1,m,r,17,2,4,1,3,2,2,2,0.432420899989665,1,0.513286713286713,0.958041958041958,1,0,92680.1382196
NP1619,1,m,r,17,1,10,2,1,1,2,1,0.599167699998361,1,0.471328671328671,0.98041958041958,1,0,92683.9176596
NP1619,1,m,r,17,1,8,1,2,2,4,1,0.482623799995054,1,0.496503496503497,0.902097902097902,1,0,92688.094541
NP1619,1,m,r,17,2,5,1,2,1,21,2,0.665676999997231,1,0.408391608391608,0.963636363636364,1,0,92691.817595
NP1619,1,m,r,17,2,10,1,1,2,4,2,0.465696800005389,1,0.457342657342657,0.681118881118881,1,0,92695.9776148
NP1619,1,m,r,17,1,3,2,1,1,13,1,1.14918989999569,1,0.521678321678322,0.706293706293706,1,0,92699.4798556
NP1619,1,m,r,17,2,7,1,1,2,12,2,0.682644999993499,1,0.563636363636364,0.784615384615385,1,0,92703.3816798
NP1619,1,m,r,17,2,9,2,1,1,21,2,1.14912679999543,1,0.437762237762238,0.952447552447552,1,0,92706.9870236
NP1619,1,m,r,17,1,2,1,2,1,13,1,0.749167599991779,1,0.598601398601399,0.725874125874126,1,0,92710.7599151
NP1619,1,m,r,17,1,9,1,1,2,20,1,0.782660299999407,1,0.402797202797203,0.994405594405595,1,0,92714.6817737
NP1619,1,m,r,17,2,6,1,1,2,13,2,0.399287599997479,1,0.461538461538462,0.960839160839161,1,0,92718.87248
NP1619,1,m,r,17,2,8,2,2,2,19,2,0.615801600011764,1,0.472727272727273,0.865734265734266,1,0,92723.0298522
NP1619,1,m,r,17,1,6,2,1,1,15,1,0.498922700004186,1,0.524475524475524,0.644755244755245,1,0,92726.7161868
NP1619,1,m,r,17,2,11,1,3,2,3,2,0.565604100003839,1,0.531468531468531,0.988811188811189,1,0,92730.5567125
NP1619,1,m,r,17,1,11,1,3,1,7,1,0.615933100008988,1,0.52027972027972,0.848951048951049,1,0,92734.3657899
NP1619,1,m,r,17,1,7,2,1,2,23,1,0.865779800005839,1,0.503496503496504,0.779020979020979,1,0,92738.410888
NP1619,1,m,r,17,2,3,1,3,1,15,2,0.499120099993888,1,0.458741258741259,0.625174825174825,1,0,92742.0111091
NP1619,1,m,r,17,2,7,2,3,2,5,2,0.582609899996896,1,0.551048951048951,0.73986013986014,1,0,92745.8324984
NP1619,1,m,r,17,2,11,1,1,2,16,2,0.615796800004318,1,0.542657342657343,0.753846153846154,1,0,92749.7682884
NP1619,1,m,r,17,1,8,1,2,1,6,1,0.66585849999683,1,0.502097902097902,0.683916083916084,1,0,92753.3429909
NP1619,1,m,r,17,1,2,2,3,1,15,1,0.499511800007895,1,0.412587412587413,0.793006993006993,1,0,92756.8483818
NP1619,1,m,r,17,1,8,1,3,1,9,1,0.532646399995429,1,0.422377622377622,0.87972027972028,1,0,92760.462012
NP1619,1,m,r,17,2,4,1,2,2,9,2,0.249191199996858,1,0.538461538461538,0.734265734265734,1,0,92764.5378181
NP1619,1,m,r,17,1,7,1,3,2,1,1,0.732580099996994,1,0.499300699300699,0.770629370629371,1,0,92768.4677238
NP1619,1,m,r,17,2,8,2,3,1,24,2,0.549290299997665,1,0.570629370629371,0.605594405594406,1,0,92772.0592281
NP1619,1,m,r,17,2,11,1,2,2,20,1,1.01579869999841,0,0.553846153846154,0.66993006993007,0,0,92775.8604679
NP1619,1,m,r,17,1,2,2,1,1,22,1,0.532662300000084,1,0.492307692307692,0.921678321678322,1,0,92779.3509658
NP1619,1,m,r,17,1,5,1,3,1,23,1,0.58272570000554,1,0.510489510489511,0.876923076923077,1,0,92783.0931597
NP1619,1,m,r,17,2,5,1,1,2,2,2,0.482040799994138,1,0.48951048951049,0.627972027972028,1,0,92787.1665602
NP1619,1,m,r,17,2,10,1,2,1,8,2,1.03241700000945,1,0.444755244755245,0.972027972027972,1,0,92790.6149091
NP1619,1,m,r,17,1,12,1,2,1,8,1,0.499413399986224,1,0.451748251748252,0.756643356643357,1,0,92794.4081467
NP1619,1,m,r,17,2,7,2,2,1,20,2,0.515975899994373,1,0.474125874125874,0.843356643356643,1,0,92797.985682
NP1619,1,m,r,17,2,4,2,2,2,6,2,0.565789000000223,1,0.548251748251748,0.723076923076923,1,0,92802.0245997
NP1619,1,m,r,17,1,6,2,1,2,16,1,0.365863099999842,1,0.432167832167832,0.781818181818182,1,0,92805.9435074
NP1619,1,m,r,17,2,12,2,1,1,13,2,0.482321100003901,1,0.583216783216783,0.751048951048951,1,0,92809.5472067
NP1619,1,m,r,17,1,6,1,3,1,20,1,0.516062299997429,1,0.406993006993007,0.804195804195804,1,0,92813.1190553
NP1619,1,m,r,17,2,6,2,3,1,6,2,0.482284900004743,1,0.46993006993007,0.927272727272727,1,0,92816.7443463
NP1619,1,m,r,17,1,6,2,2,2,15,1,0.532648799999151,1,0.588811188811189,0.946853146853147,1,0,92820.8678931
NP1619,1,m,r,17,1,2,2,2,1,7,2,0.399311399989529,0,0.586013986013986,0.93006993006993,0,0,92824.6360527
