subNum,runNum,gender,hand,age,shape_diamondglass,cueloc,coninc,emo_HA_AN_NE,csi_125_500,exshuffle,resp,RT,hit,isi,iti,hit_notslow,slow,stimonset
NP2525,1,f,r,17,2,10,2,2,2,7,2,1.5064111999236,1,0.567832167832168,0.896503496503497,1,0,782045.9436345
NP2525,1,f,r,17,1,9,2,3,1,1,1,0.685911700013094,1,0.465734265734266,0.611188811188811,1,0,782049.645988
NP2525,1,f,r,17,2,3,1,2,1,20,2,0.708746399963275,1,0.572027972027972,0.829370629370629,1,0,782053.0531803
NP2525,1,f,r,17,1,7,1,1,2,21,1,0.552122699911706,1,0.555244755244755,0.969230769230769,1,0,782057.0574745
NP2525,1,f,r,17,1,8,1,3,1,22,1,0.70469939999748,1,0.471328671328671,0.815384615384615,1,0,782060.8216799
NP2525,1,f,r,17,1,5,2,2,2,18,1,0.712488500052132,1,0.492307692307692,0.862937062937063,1,0,782064.806378
NP2525,1,f,r,17,2,5,1,2,2,24,2,0.768517200020142,1,0.462937062937063,0.820979020979021,1,0,782068.8404456
NP2525,1,f,r,17,2,10,2,3,2,16,2,0.638248900067993,1,0.446153846153846,0.977622377622378,1,0,782072.8321081
NP2525,1,f,r,17,2,3,2,1,1,16,2,0.734805100015365,1,0.503496503496504,0.918881118881119,1,0,782076.6100918
NP2525,1,f,r,17,2,7,1,1,1,13,2,0.719408400007524,1,0.412587412587413,0.72027972027972,1,0,782080.3267159
NP2525,1,f,r,17,2,8,2,2,1,4,2,0.745068799937144,1,0.441958041958042,0.625174825174825,1,0,782083.8425432
NP2525,1,f,r,17,1,4,2,2,2,13,1,0.59770170005504,1,0.544055944055944,0.748251748251748,1,0,782087.6357919
NP2525,1,f,r,17,2,11,1,3,1,1,2,0.697055600001477,1,0.453146853146853,0.812587412587413,1,0,782091.1832125
NP2525,1,f,r,17,2,9,1,1,1,9,2,0.617600600002334,1,0.556643356643357,0.639160839160839,1,0,782094.7966646
NP2525,1,f,r,17,1,2,2,3,1,11,2,1.53472530003637,0,0.444755244755245,0.723076923076923,0,0,782098.2336079
NP2525,1,f,r,17,2,9,2,1,1,2,2,0.699849699973129,1,0.420979020979021,0.641958041958042,1,0,782101.7554722
NP2525,1,f,r,17,2,7,2,2,1,5,2,0.595223299926147,1,0.416783216783217,0.647552447552448,1,0,782105.1935465
NP2525,1,f,r,17,2,9,1,1,2,4,2,0.373795599909499,1,0.548251748251748,0.904895104895105,1,0,782109.0123605
NP2525,1,f,r,17,2,2,1,3,2,23,2,0.408083599992096,1,0.486713286713287,0.972027972027972,1,0,782113.0890929
NP2525,1,f,r,17,2,1,2,3,2,23,2,0.41599100001622,1,0.553846153846154,0.935664335664336,1,0,782117.2334442
NP2525,1,f,r,17,1,6,1,1,1,23,1,0.70398039999418,1,0.525874125874126,0.770629370629371,1,0,782120.9673205
NP2525,1,f,r,17,1,1,2,1,2,17,1,0.458899899967946,1,0.432167832167832,0.68951048951049,1,0,782124.9057754
NP2525,1,f,r,17,2,5,2,3,1,21,2,0.560818400001153,1,0.52027972027972,0.734265734265734,1,0,782128.3937117
NP2525,1,f,r,17,1,2,1,1,1,5,1,0.675665299990214,1,0.455944055944056,0.938461538461538,1,0,782131.925122
NP2525,1,f,r,17,1,2,2,1,2,18,1,0.499138900078833,1,0.514685314685315,0.946853146853147,1,0,782136.0319332
NP2525,1,f,r,17,2,7,2,3,2,8,2,0.497710500028916,1,0.506293706293706,0.893706293706294,1,0,782140.1516739
NP2525,1,f,r,17,2,6,2,1,1,14,2,0.703237600042485,1,0.405594405594406,0.857342657342657,1,0,782143.8415594
NP2525,1,f,r,17,1,1,1,1,2,8,1,0.385686299996451,1,0.430769230769231,0.655944055944056,1,0,782147.8671421
NP2525,1,f,r,17,2,5,1,1,1,2,2,0.435228800051846,1,0.527272727272727,0.871328671328671,1,0,782151.3175909
NP2525,1,f,r,17,1,6,1,3,1,21,1,0.891240899916738,1,0.408391608391608,0.890909090909091,1,0,782154.9862436
NP2525,1,f,r,17,1,8,1,1,1,18,1,0.623661099933088,1,0.402797202797203,0.633566433566433,1,0,782158.670718
NP2525,1,f,r,17,1,8,1,1,2,14,1,0.80445219995454,1,0.443356643356643,0.994405594405595,1,0,782162.4759248
NP2525,1,f,r,17,2,11,1,2,1,13,2,0.686635099933483,1,0.579020979020979,0.73986013986014,1,0,782166.2676788
NP2525,1,f,r,17,1,8,1,2,2,18,1,0.481804499984719,1,0.401398601398601,0.80979020979021,1,0,782170.1804963
NP2525,1,f,r,17,2,10,1,2,1,23,2,0.488741400069557,1,0.559440559440559,0.759440559440559,1,0,782173.784301
NP2525,1,f,r,17,2,3,1,3,2,3,2,0.379766899975948,1,0.542657342657343,0.692307692307692,1,0,782177.7125789
NP2525,1,f,r,17,2,8,2,1,2,20,2,0.709300999995321,1,0.454545454545455,0.781818181818182,1,0,782181.577448
NP2525,1,f,r,17,1,4,2,2,1,15,1,0.676106999977492,1,0.566433566433566,0.804195804195804,1,0,782185.1591392
NP2525,1,f,r,17,1,9,1,3,1,20,1,0.675467299995944,1,0.576223776223776,0.695104895104895,1,0,782188.7567982
NP2525,1,f,r,17,1,1,2,2,1,7,1,0.638618899974972,1,0.468531468531469,0.823776223776224,1,0,782192.244859
NP2525,1,f,r,17,1,12,2,2,1,22,1,0.745121499989182,1,0.560839160839161,0.6,1,0,782195.867478
NP2525,1,f,r,17,2,2,2,1,1,1,2,0.525178600102663,1,0.593006993006993,0.61958041958042,1,0,782199.2610314
NP2525,1,f,r,17,1,6,1,2,1,1,1,0.575575900031254,1,0.551048951048951,0.958041958041958,1,0,782202.6761246
NP2525,1,f,r,17,2,6,2,1,2,24,2,0.666061399970204,1,0.53006993006993,0.913286713286713,1,0,782206.8072412
NP2525,1,f,r,17,2,10,2,1,1,6,2,0.565705300075933,1,0.573426573426573,0.952447552447552,1,0,782210.5187252
NP2525,1,f,r,17,2,4,2,1,1,3,2,0.617292799986899,1,0.40979020979021,0.717482517482517,1,0,782214.2658368
NP2525,1,f,r,17,1,5,2,1,2,5,1,0.519334299955517,1,0.495104895104895,0.882517482517483,1,0,782218.1555052
NP2525,1,f,r,17,2,12,1,1,2,10,2,0.472144700004719,1,0.451748251748252,0.93006993006993,1,0,782222.2098817
NP2525,1,f,r,17,1,1,1,2,1,24,1,0.473019100027159,1,0.426573426573427,0.899300699300699,1,0,782225.9375604
NP2525,1,f,r,17,2,12,1,1,1,22,2,0.573112100013532,1,0.485314685314685,0.843356643356643,1,0,782229.6360077
NP2525,1,f,r,17,2,4,1,2,1,9,2,0.517696399940178,1,0.411188811188811,0.834965034965035,1,0,782233.2745893
NP2525,1,f,r,17,1,10,2,3,1,3,1,0.407980000018142,1,0.481118881118881,0.868531468531469,1,0,782236.904968
NP2525,1,f,r,17,2,9,1,2,2,4,2,1.58927769993898,1,0.598601398601399,0.773426573426573,1,0,782240.9456655
NP2525,1,f,r,17,1,5,2,3,2,8,1,0.366414900054224,1,0.511888111888112,0.966433566433566,1,0,782244.8916942
NP2525,1,f,r,17,2,8,2,2,2,6,2,0.64431100001093,1,0.464335664335664,0.672727272727273,1,0,782249.0295569
NP2525,1,f,r,17,2,4,2,3,2,20,2,0.57053430005908,1,0.594405594405594,0.874125874125874,1,0,782252.8740506
NP2525,1,f,r,17,2,8,2,1,1,3,2,0.716277300030924,1,0.48951048951049,0.776223776223776,1,0,782256.5476048
NP2525,1,f,r,17,2,11,1,3,2,6,2,0.786909700022079,1,0.532867132867133,0.686713286713287,1,0,782260.4976955
NP2525,1,f,r,17,2,2,1,2,1,11,2,0.633393099997193,1,0.475524475524476,0.653146853146853,1,0,782263.9775832
NP2525,1,f,r,17,1,3,1,3,1,16,1,0.577044899924658,1,0.493706293706294,0.616783216783217,1,0,782267.4304409
NP2525,1,f,r,17,1,7,2,2,2,11,1,0.584827200043947,1,0.433566433566434,0.907692307692308,1,0,782271.2204786
NP2525,1,f,r,17,1,11,2,3,1,24,1,0.641185899963602,1,0.434965034965035,0.885314685314685,1,0,782274.9278699
NP2525,1,f,r,17,1,2,2,2,1,1,1,0.89954409992788,1,0.46013986013986,0.924475524475525,1,0,782278.6070399
NP2525,1,f,r,17,2,7,2,1,1,3,2,0.485684599960223,1,0.418181818181818,0.751048951048951,1,0,782282.3265519
NP2525,1,f,r,17,2,6,1,1,2,14,2,0.582808500039391,1,0.429370629370629,0.683916083916084,1,0,782286.2500727
NP2525,1,f,r,17,1,3,2,2,1,14,1,0.560338900075294,1,0.546853146853147,0.725874125874126,1,0,782289.7310548
NP2525,1,f,r,17,1,4,1,1,1,21,1,0.608282300061546,1,0.461538461538462,0.644755244755245,1,0,782293.2521813
NP2525,1,f,r,17,1,12,1,3,2,24,1,0.438060499960557,1,0.45034965034965,0.79020979020979,1,0,782297.0681259
NP2525,1,f,r,17,2,2,1,3,1,8,2,0.564235500060022,1,0.563636363636364,0.960839160839161,1,0,782300.656686
NP2525,1,f,r,17,1,12,2,1,1,11,1,0.656658300082199,1,0.439160839160839,0.714685314685315,1,0,782304.4115658
NP2525,1,f,r,17,1,8,1,2,1,23,1,0.660902999923564,1,0.447552447552448,0.974825174825175,1,0,782307.9210829
NP2525,1,f,r,17,1,5,1,3,1,20,1,0.705124900094233,1,0.476923076923077,0.910489510489511,1,0,782311.6960999
NP2525,1,f,r,17,2,11,2,2,1,17,2,0.513151900027879,1,0.482517482517482,0.737062937062937,1,0,782315.4020854
NP2525,1,f,r,17,1,2,1,1,2,15,1,0.512997799902223,1,0.523076923076923,0.916083916083916,1,0,782319.3117102
NP2525,1,f,r,17,1,11,1,1,2,23,1,0.520504299900495,1,0.562237762237762,0.681118881118881,1,0,782323.4014396
NP2525,1,f,r,17,2,5,2,2,1,19,2,0.527729999972507,1,0.513286713286713,0.630769230769231,1,0,782326.8801431
NP2525,1,f,r,17,1,4,1,3,1,22,1,0.585297899902798,1,0.504895104895105,0.661538461538462,1,0,782330.308684
NP2525,1,f,r,17,2,2,1,2,2,14,2,0.623938099946827,1,0.41958041958042,0.932867132867133,1,0,782334.1379362
NP2525,1,f,r,17,1,1,1,3,1,17,1,0.484010200016201,1,0.509090909090909,0.779020979020979,1,0,782337.8681651
NP2525,1,f,r,17,2,4,2,3,1,2,2,0.58266920002643,1,0.584615384615385,0.851748251748252,1,0,782341.4433209
NP2525,1,f,r,17,1,5,1,3,2,5,1,0.377289999974892,1,0.404195804195804,0.765034965034965,1,0,782345.467663
NP2525,1,f,r,17,2,3,2,3,1,7,2,0.596721799927764,1,0.565034965034965,0.840559440559441,1,0,782349.0263187
