subNum,runNum,gender,hand,age,shape_diamondglass,cueloc,coninc,emo_HA_AN_NE,csi_125_500,exshuffle,resp,RT,hit,isi,iti,hit_notslow,slow,stimonset
PN2506,1,f,r,16,1,12,2,3,1,19,2,0.931220800033771,0,0.443356643356643,0.639160839160839,0,0,541280.6450683
PN2506,1,f,r,16,1,12,1,1,1,24,1,0.645216900040396,1,0.422377622377622,0.958041958041958,1,0,541284.0906723
PN2506,1,f,r,16,1,10,1,2,2,9,1,0.513350900029764,1,0.493706293706294,0.890909090909091,1,0,541288.222728
PN2506,1,f,r,16,1,12,2,2,1,7,1,0.6029410000192,1,0.584615384615385,0.851748251748252,1,0,541291.9111574
PN2506,1,f,r,16,1,6,1,2,2,6,1,0.494926800020039,1,0.518881118881119,0.798601398601399,1,0,541295.9352416
PN2506,1,f,r,16,2,5,1,1,2,13,2,0.390856300015002,1,0.495104895104895,0.779020979020979,1,0,541299.9016519
PN2506,1,f,r,16,2,9,2,3,1,17,2,0.672836399986409,1,0.577622377622378,0.748251748251748,1,0,541303.4722963
PN2506,1,f,r,16,2,1,2,2,1,15,2,0.655898700002581,1,0.553846153846154,0.613986013986014,1,0,541307.0171217
PN2506,1,f,r,16,2,7,2,1,2,3,2,0.477082200115547,1,0.506293706293706,0.952447552447552,1,0,541310.8004144
PN2506,1,f,r,16,1,12,2,3,2,14,1,0.526728200027719,1,0.503496503496504,0.846153846153846,1,0,541314.9241676
PN2506,1,f,r,16,2,7,1,1,1,16,2,0.536045899963938,1,0.415384615384615,0.904895104895105,1,0,541318.5669776
PN2506,1,f,r,16,1,1,2,3,2,15,1,0.415674099931493,1,0.47972027972028,0.776223776223776,1,0,541322.6397248
PN2506,1,f,r,16,1,6,2,2,2,6,1,0.66168760007713,1,0.566433566433566,0.960839160839161,1,0,541326.5871106
PN2506,1,f,r,16,1,6,1,3,2,13,1,0.706663199933246,1,0.517482517482518,0.700699300699301,1,0,541330.7159709
PN2506,1,f,r,16,2,8,2,1,1,24,2,1.24488960008603,1,0.576223776223776,0.625174825174825,1,0,541334.2121875
PN2506,1,f,r,16,2,5,1,3,2,23,2,0.547209499985911,1,0.451748251748252,0.605594405594406,1,0,541338.0070579
PN2506,1,f,r,16,2,1,1,1,2,14,2,0.568695500027388,1,0.541258741258741,0.972027972027972,1,0,541341.7838469
PN2506,1,f,r,16,2,5,2,1,2,4,2,0.624799899989739,1,0.478321678321678,0.991608391608392,1,0,541345.9294784
PN2506,1,f,r,16,1,10,2,1,2,15,1,0.445713100023568,1,0.474125874125874,0.725874125874126,1,0,541350.094406
PN2506,1,f,r,16,2,7,2,3,2,7,2,0.468963799998164,1,0.546853146853147,0.683916083916084,1,0,541353.994603
PN2506,1,f,r,16,2,11,1,2,1,2,2,0.496945800026879,1,0.482517482517482,0.770629370629371,1,0,541357.4736897
PN2506,1,f,r,16,2,2,1,2,1,16,2,0.550029500038363,1,0.439160839160839,0.986013986013986,1,0,541361.038169
