subNum,runNum,gender,hand,age,shape_diamondglass,cueloc,coninc,emo_HA_AN_NE,csi_125_500,exshuffle,resp,RT,hit,isi,iti,hit_notslow,slow,stimonset
NP1411,1,m,r,15,1,10,1,3,2,23,1,0.640590200084262,1,0.503496503496504,0.890909090909091,1,0,626726.6864548
NP1411,1,m,r,15,1,4,1,3,1,16,1,0.467244699946605,1,0.441958041958042,0.644755244755245,1,0,626730.3738381
NP1411,1,m,r,15,1,7,2,1,1,11,1,0.547340500052087,1,0.598601398601399,0.938461538461538,1,0,626733.8142562
NP1411,1,m,r,15,1,5,2,3,1,8,1,0.48291360004805,1,0.544055944055944,0.695104895104895,1,0,626737.5525099
NP1411,1,m,r,15,2,3,2,2,2,10,2,0.436351499985904,1,0.406993006993007,0.80979020979021,1,0,626741.4251966
NP1411,1,m,r,15,2,10,1,2,2,17,2,0.477171399979852,1,0.483916083916084,0.955244755244755,1,0,626745.4122784
NP1411,1,m,r,15,2,5,2,2,2,9,2,0.69641460001003,1,0.411188811188811,0.765034965034965,1,0,626749.540068
NP1411,1,m,r,15,2,5,1,3,1,9,2,0.484650400001556,1,0.538461538461538,0.804195804195804,1,0,626753.0989019
NP1411,1,m,r,15,2,7,2,2,2,12,2,0.576635299948975,1,0.588811188811189,0.781818181818182,1,0,626757.0761419
NP1411,1,m,r,15,2,12,1,1,1,8,2,0.495445700013079,1,0.439160839160839,0.683916083916084,1,0,626760.65736
NP1411,1,m,r,15,2,11,1,1,1,15,2,0.59480129997246,1,0.40979020979021,0.988811188811189,1,0,626764.1346743
NP1411,1,m,r,15,1,11,1,3,1,10,1,0.566564400098287,1,0.443356643356643,0.697902097902098,1,0,626767.9192231
NP1411,1,m,r,15,2,8,1,1,1,4,2,0.427389200078323,1,0.552447552447552,0.93006993006993,1,0,626771.412986
NP1411,1,m,r,15,1,6,2,2,1,13,1,0.561596499988809,1,0.486713286713287,0.630769230769231,1,0,626775.1393438
NP1411,1,m,r,15,1,6,1,2,2,20,1,0.500501599977724,1,0.514685314685315,0.627972027972028,1,0,626778.9433409
NP1411,1,m,r,15,1,8,2,3,2,24,1,0.462185899959877,1,0.465734265734266,0.907692307692308,1,0,626782.7455488
NP1411,1,m,r,15,1,3,2,3,2,17,1,0.453097300021909,1,0.59020979020979,0.756643356643357,1,0,626786.8243491
NP1411,1,m,r,15,2,7,1,2,2,17,2,0.409746199962683,1,0.437762237762238,0.991608391608392,1,0,626790.7562886
NP1411,1,m,r,15,2,4,1,1,2,7,2,0.515471399994567,1,0.528671328671329,0.983216783216783,1,0,626794.9210986
NP1411,1,m,r,15,1,3,2,3,1,10,1,0.502505999989808,1,0.497902097902098,0.759440559440559,1,0,626798.6981167
NP1411,1,m,r,15,1,4,2,1,2,16,1,0.4214331000112,1,0.534265734265734,0.871328671328671,1,0,626802.6264494
NP1411,1,m,r,15,2,2,1,2,1,8,2,0.488237099954858,1,0.457342657342657,0.641958041958042,1,0,626806.2956587
NP1411,1,m,r,15,2,8,1,3,2,3,2,0.518804599996656,1,0.563636363636364,0.655944055944056,1,0,626810.1059635
NP1411,1,m,r,15,1,10,2,2,1,19,1,0.567268199985847,1,0.46013986013986,0.820979020979021,1,0,626813.5571944
