subNum,runNum,gender,hand,age,shape_diamondglass,cueloc,coninc,emo_HA_AN_NE,csi_125_500,exshuffle,resp,RT,hit,isi,iti,hit_notslow,slow,stimonset
NP2428,1,f,r,15,2,10,1,1,2,12,NaN,NaN,0,0.425174825174825,0.728671328671329,0,1,1563723.3781271
NP2428,1,f,r,15,2,4,2,3,2,20,2,0.590032499982044,1,0.588811188811189,0.709090909090909,1,0,1563727.2884772
NP2428,1,f,r,15,2,7,1,2,2,12,2,0.515544000081718,1,0.504895104895105,0.714685314685315,1,0,1563731.1753307
NP2428,1,f,r,15,1,5,1,1,1,3,1,0.758072899887338,1,0.465734265734266,0.672727272727273,1,0,1563734.6829429
NP2428,1,f,r,15,2,2,1,1,2,14,2,0.543774900026619,1,0.598601398601399,0.932867132867133,1,0,1563738.5296878
NP2428,1,f,r,15,2,8,2,3,2,4,2,0.740600100019947,1,0.534265734265734,0.753846153846154,1,0,1563742.6376767
NP2428,1,f,r,15,2,4,2,1,2,12,2,0.608658400131389,1,0.427972027972028,0.793006993006993,1,0,1563746.5622031
NP2428,1,f,r,15,2,8,1,2,2,22,2,0.544443299993873,1,0.458741258741259,0.846153846153846,1,0,1563750.528136
NP2428,1,f,r,15,2,4,2,1,1,9,2,0.911409199936315,1,0.461538461538462,0.806993006993007,1,0,1563754.1684031
NP2428,1,f,r,15,2,7,2,2,2,6,2,0.436602500034496,1,0.420979020979021,0.997202797202797,1,0,1563758.1508133
NP2428,1,f,r,15,1,6,2,3,1,11,1,0.941000000108033,1,0.444755244755245,0.983216783216783,1,0,1563761.9437463
NP2428,1,f,r,15,1,10,1,1,1,2,1,0.745481400052086,1,0.577622377622378,0.711888111888112,1,0,1563765.7224343
NP2428,1,f,r,15,2,5,2,1,2,6,2,0.50450100004673,1,0.59020979020979,0.68951048951049,1,0,1563769.6027132
NP2428,1,f,r,15,2,12,2,1,1,8,2,0.936532500199974,1,0.448951048951049,0.907692307692308,1,0,1563773.0865051
NP2428,1,f,r,15,1,7,2,3,2,6,1,0.611940899863839,1,0.472727272727273,0.927272727272727,1,0,1563777.1680725
NP2428,1,f,r,15,2,10,2,3,1,16,2,0.537579600000754,1,0.521678321678322,0.893706293706294,1,0,1563780.8951466
NP2428,1,f,r,15,2,11,2,2,2,18,2,0.640714299865067,1,0.560839160839161,0.843356643356643,1,0,1563784.9586352
NP2428,1,f,r,15,1,11,1,3,1,14,1,0.885255000088364,1,0.408391608391608,0.94965034965035,1,0,1563788.5960738
NP2428,1,f,r,15,2,9,2,2,2,9,2,0.500383599894121,1,0.511888111888112,0.706293706293706,1,0,1563792.7169993
NP2428,1,f,r,15,2,2,1,1,1,18,2,0.489052999997512,1,0.40979020979021,0.633566433566433,1,0,1563796.2210302
NP2428,1,f,r,15,2,8,2,1,2,23,2,0.509047500090674,1,0.471328671328671,0.613986013986014,1,0,1563800.0274945
NP2428,1,f,r,15,1,4,2,2,1,21,1,0.588336999993771,1,0.453146853146853,0.664335664335664,1,0,1563803.4341792
NP2428,1,f,r,15,2,2,1,3,2,4,2,0.509073700057343,1,0.510489510489511,0.952447552447552,1,0,1563807.270533
NP2428,1,f,r,15,1,5,2,1,1,12,1,0.922391999978572,1,0.493706293706294,0.767832167832168,1,0,1563811.0170679
NP2428,1,f,r,15,2,6,2,2,2,11,2,0.911901799961925,1,0.562237762237762,0.675524475524475,1,0,1563814.9574199
NP2428,1,f,r,15,2,5,2,3,2,4,2,0.650219599949196,1,0.509090909090909,0.686713286713287,1,0,1563818.8023907
NP2428,1,f,r,15,1,1,1,1,1,9,1,0.667422200087458,1,0.434965034965035,0.941258741258741,1,0,1563822.2850775
NP2428,1,f,r,15,2,8,1,2,1,22,2,0.475400299998,1,0.570629370629371,0.832167832167832,1,0,1563826.0254491
